stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,alias,stop_area,stop_desc,lest_x,lest_y,zone_name
1544,18509-1,Randvere tee,59.4740565,24.83857781,1544,,Pirita,,6593221.50,547533.62,Harju1
1545,18510-1,Mähe tee,59.48074146,24.84042069,1545,,Pirita,,6593967.50,547628.75,Harju1
1546,18601-1,Metsakalmistu,59.4682513,24.86727507,1546,,Pirita,,6592595.50,549168.56,Harju1
1547,18602-1,Metsakalmistu,59.46791766,24.86613766,1547,,Pirita,,6592557.50,549104.56,Harju1
1548,18603-1,Kloostrimetsa,59.4712934,24.87693275,1548,,Pirita,,6592941.50,549711.62,Harju1
1549,18604-1,Kloostrimetsa,59.47125609,24.87714349,1549,,Pirita,,6592937.50,549723.62,Harju1
1550,18605-1,Teletorn,59.47251097,24.88414434,1550,,Pirita,,6593082.50,550118.62,Harju1
1551,18606-1,Teletorn,59.47255537,24.88488536,1551,,Pirita,,6593088.00,550160.56,Harju1
1552,18607-1,Liilia tee,59.48623614,24.88220345,1552,,Pirita,,6594610.00,549988.50,Harju2
1553,18608-1,Liilia tee,59.48624921,24.88226225,1553,,Pirita,,6594611.50,549991.81,Harju2
1554,18609-1,Äigrumäe,59.48050063,24.89077679,1554,,Pirita,,6593977.50,550482.75,Harju2
1555,18610-1,Äigrumäe,59.48101711,24.89006677,1555,,Pirita,,6594034.50,550441.75,Harju2
1556,18611-1,Pärnamäe tee,59.47451941,24.89645944,1556,,Pirita,,6593315.50,550813.68,Harju2
1557,18612-1,Pärnamäe tee,59.47295312,24.89841078,1557,,Pirita,,6593142.50,550926.62,Harju2
1558,18613-1,Pärnamäe tee,59.4741385,24.89703055,1558,,Pirita,,6593273.50,550846.62,Harju2
1559,18614-1,Pärnamäe tee,59.47245611,24.89889168,1559,,Pirita,,6593087.50,550954.62,Harju1
1560,18615-1,Laiaküla,59.47017617,24.90214812,1560,,Pirita,,6592836.00,551142.62,Harju2
1561,18616-1,Laiaküla,59.46919315,24.90281012,1561,,Pirita,,6592727.00,551181.62,Harju2
1562,18617-1,Ristaia,59.46943078,24.90872598,1562,,Pirita,,6592758.00,551516.62,Harju2
1563,18618-1,Ristaia,59.46953727,24.90890523,1563,,Pirita,,6592770.00,551526.62,Harju2
1564,18619-1,Käära,59.47293778,24.91240738,1564,,Pirita,,6593151.50,551720.00,Harju2
1565,18620-1,Käära,59.47322707,24.91341081,1565,,Pirita,,6593184.50,551776.43,Harju2
1568,18803-1,Tuule tee,59.49180556,24.82975024,1568,,Pirita,,6595192.50,547008.81,Harju1
1569,18807-1,Tuule tee,59.4923925,24.82920075,1569,,Pirita,,6595257.50,546976.87,Harju1
1570,18805-1,Merivälja,59.49663,24.82798,1570,,Pirita,,6595728.69,546901.89,Harju1
1571,18806-1,Merivälja,59.49711322,24.82865127,1571,,Pirita,,6595783.00,546939.25,Harju1
1572,18901-1,Mähe tee,59.48139362,24.84091321,1572,,Pirita,,6594040.50,547655.75,Harju1
1573,18902-1,Hämar tee,59.47853,24.84894,1573,,Pirita,,6593727.22,548114.65,Harju1
1574,18903-1,Hämar tee,59.47951154,24.85093251,1574,,Pirita,,6593838.00,548226.18,Harju1
1575,18904-1,Mähe,59.4801296,24.85460834,1575,,Pirita,,6593909.50,548433.62,Harju1
1576,18905-1,Mähe,59.48027022,24.85507286,1576,,Pirita,,6593925.50,548459.75,Harju1
1577,18906-1,Küüvitsa tee,59.48342675,24.8597227,1577,,Pirita,,6594280.50,548718.75,Harju1
1578,18907-1,Küüvitsa tee,59.48402281,24.86054953,1578,,Pirita,,6594347.50,548764.75,Harju1
1579,19001-1,Oblika tee,59.48699928,24.86524987,1579,,Pirita,,6594682.50,549026.81,Harju1
1580,19002-1,Oblika tee,59.48709995,24.86632464,1580,,Pirita,,6594694.50,549087.56,Harju1
1581,19003-1,Aianduse tee,59.48837158,24.87087979,1581,,Pirita,,6594839.50,549343.81,Harju1
1582,19004-1,Aianduse tee,59.48849292,24.87153595,1582,,Pirita,,6594853.50,549380.81,Harju1
1584,19006-1,Mähe aedlinn,59.49098621,24.88066154,1584,,Pirita,,6595138.00,549894.18,Harju1
1585,19007-1,Mähe aedlinn,59.49074069,24.879114,1585,,Pirita,,6595109.50,549806.87,Harju1
1590,19105-1,Iru elektrijaam,59.45100536,24.92231189,1590,,Maardu linn,,6590716.00,552315.00,Harju2
1604,20801-1,Viimsi vallamaja,59.49889217,24.83693522,1604,,Viimsi vald,,6595987.00,547406.00,Harju2
135963,8490025-1,Karksi kauplus,58.11911715,25.58253214,135963,,Karksi vald,,6443102.00,593258.00,
1617,16507-1,Iru,59.46088285,24.90638874,1617,,Viimsi vald,,6591804.00,551397.00,Harju1
1618,20816-1,Rahnu,59.35136694,24.62143105,1618,,Saue vald,,6579420.00,535352.00,Harju2
1619,20817-1,Laagri,59.34727254,24.62351872,1619,Laagri,Saue vald,Saue suunas,6578965.00,535475.00,Harju2
1620,20818-1,Laagri alevik,59.35162569,24.61199283,1620,Laagri,Saue vald,,6579443.88,534814.83,Harju2
1621,20820-1,Rahnu,59.35123122,24.62355013,1621,,Saue vald,,6579406.00,535472.68,Harju2
1625,21105-6,Balti jaam 6,59.44122923,24.74029694,1625,Tallinn; Balti Jaam,Põhja-Tallinn,,6589499.00,542003.31,Harju1
134520,22197-1,Veetõusme talu,59.21932083,24.97005282,134520,,Kose vald,,6564947.00,555396.00,Harju3
1627,21201-1,Estonia,59.4345989,24.75234664,1627,Estonia,Kesklinn,,6588768.00,542695.25,Harju1
1628,21203-2,Estonia,59.43392523,24.75241991,1628,Estonia,Kesklinn,,6588693.00,542700.25,Harju1
1629,21204-1,Estonia,59.43357003,24.75174027,1629,Tallinn; Estonia,Kesklinn,,6588653.00,542662.12,Harju1
1630,21205-1,Estonia,59.4339771,24.75198272,1630,Estonia,Kesklinn,,6588698.50,542675.37,Harju1
1631,21206-1,Kaubamaja,59.43437289,24.75576032,1631,,Kesklinn,,6588745.00,542889.25,Harju1
1632,21206-2,Kaubamaja,59.43500169,24.75568612,1632,,Kesklinn,,6588815.00,542884.25,Harju1
1633,21206-3,Kaubamaja,59.43456148,24.75574687,1633,,Kesklinn,,6588766.00,542888.25,Harju1
1634,21207-1,Viru,59.43575594,24.75094468,1634,Tallinn,Kesklinn,,6588896.00,542614.25,Harju1
5435,28702-1,Kiiu,59.45182704,25.38338812,5435,,Kuusalu vald,,6591257.00,578463.00,Harju4
1636,21209-2,A. Laikmaa,59.43642002,24.75725069,1636,,Kesklinn,,6588974.00,542971.25,Harju1
138870,13515-1,Lennujaam,59.4182026,24.79956253,138870,,Lasnamäe,,6586972.50,545396.37,
138809,22915-1,Tööstuse tänav,59.34726097,24.06222581,138809,,Paldiski linn,,6578800.47,503540.37,Harju4
138810,22916-1,Lääne tänav,59.34311452,24.07168865,138810,,Paldiski linn,,6578339.08,504079.26,Harju4
1770,10903-1,Hotell Tallinn,59.43549867,24.73287597,1770,,Kesklinn,,6588856.00,541589.25,Harju1
1771,10904-1,Hotell Tallinn,59.43426527,24.73351915,1771,,Kesklinn,,6588719.00,541627.25,Harju1
1772,10905-1,A. Adamsoni,59.43305752,24.7343919,1772,,Kesklinn,,6588585.00,541678.25,Harju1
1773,12405-1,Tõnismägi,59.43210435,24.73629097,1773,,Kesklinn,,6588480.00,541787.18,Harju1
1583,19005-1,Mähe aedlinn,59.49105506,24.88062143,1583,,Pirita,,6595145.64,549891.81,Harju2
138366,28105-1,Jõe,59.44813904,25.27138739,138366,,Kuusalu vald,,6590720.50,572119.12,Harju3
876,02604-1,Retke tee,59.40299285,24.70758867,876,,Mustamäe,,6585219.50,540192.50,Harju1
136813,499046-1,Saareküla,58.70602132,26.8179898,136813,,Saare vald,,6510801.00,663284.18,
1095,07702-1,Vilja,59.41263623,24.70883717,1095,,Kristiine,,6586294.50,540252.06,Harju1
1269,11702-1,Keskturg,59.43135835,24.76941885,1269,,Kesklinn,,6588418.00,543668.18,Harju1
1482,16302-1,Ussimäe tee,59.44876697,24.89080637,1482,,Lasnamäe,,6590442.50,550531.37,Harju1
920,03404-1,Mustamäe,59.39968117,24.66084238,920,,Mustamäe,,6584823.50,537540.93,Harju1
965,04704-1,Pidu,59.38331592,24.6645007,965,,Nõmme,,6583002.50,537766.81,Harju1
4319,11608-1,Bussijaam,59.42767316,24.77861205,4319,,Kesklinn,,6588013.50,544194.68,Harju1
1221,10501-1,Põhja puiestee,59.44370354,24.7440654,1221,,Põhja-Tallinn,,6589777.00,542214.06,Harju1
13264,21790-1,Raudkotka,59.34253469,24.26676248,13264,Kloogaranna,Keila vald,"",6578302.50,515179.68,Harju3
136888,47401-1,Laulasmaa kool,59.37567078,24.24169778,136888,Laulasmaa,Keila vald,,6581988.49,513740.12,Harju3
138563,"",Kohila kool tinglik sisse,59.16706696,24.75484454,138563,,Kohila alev,,6558968.50,543172.37,
138553,8600869-1,Viro,57.7560472,27.45246583,138553,,Meremäe vald,,6406852.50,705461.93,
4743,21748-1,Kõltsu mõis,59.3628072,24.25373781,4743,,Keila vald,"",6580558.00,514430.00,Harju3
9712,21767-1,Karjaküla kalmistu,59.33253332,24.37241841,9712,,Keila vald,,6577217.00,521198.00,Harju3
9687,21766-1,Karjaküla kalmistu,59.33246989,24.37262855,9687,,Keila vald,,6577210.00,521210.00,Harju3
138678,6701261-1,Ritsu,58.49070367,24.94198244,138678,,Tori vald,,6483774.10,554932.80,
138481,"",Sepiku tinglik,59.12926321,24.89977578,138481,,Juuru vald,,6554860.00,551517.56,
138367,10803-1,Salme,59.44193354,24.7290989,138367,,Põhja-Tallinn,,6589570.50,541367.12,
138483,"",Sadama tinglik,59.19207321,24.78771499,138483,,Kohila vald,,6561775.50,545019.56,
138484,"",Sadama tinglik,59.19177312,24.78760532,138484,,Kohila vald,,6561742.00,545013.68,
138368,10804-1,Salme,59.442093,24.72867157,138368,,Põhja-Tallinn,,6589588.00,541342.68,
4744,21714-1,Kloogaranna noortelaager,59.352087,24.25944176,4744,Kloogaranna,Keila vald,,6579365.00,514759.00,Harju3
814,00307-1,Haabersti,59.42377537,24.64428663,814,,Haabersti,,6587498.41,536574.69,Harju1
1266,11606-1,Bussijaam - ei kasuta,59.42876908,24.77544466,1266,,Kesklinn,,6588133.50,544013.50,Harju1
138369,10404-1,Krulli,59.44604192,24.71737922,138369,,Põhja-Tallinn,,6590021.00,540697.31,
1980,13408-1,Lennujaam,59.41699039,24.79887699,1980,,Lasnamäe,,6586837.00,545359.06,Harju1
1983,21104-1,Balti jaam,59.43955506,24.73789787,1983,Tallinn; Balti Jaam,Kesklinn,,6589311.00,541869.25,Harju1
10364,21706-1,Karjaküla,59.33916415,24.39194286,10364,,Keila vald,,6577962.00,522305.00,Harju3
138370,10405-1,Krulli,59.44625035,24.71701782,138370,,Põhja-Tallinn,,6590044.00,540676.56,
4741,21723-1,Laulasmaa,59.37475,24.242626,4741,Laulasmaa,Keila vald,,6581886.10,513793.26,Harju3
4767,21717-1,Vanaranna tee/ Kersalu,59.34482001,24.18551351,4767,,Keila vald,"",6578541.50,510555.65,Harju4
138703,23708-1,Suureniidu,59.5430368,24.7967863,138703,,Viimsi vald,,6600877.06,545073.56,Harju2
138704,23839-1,Karjavärava,59.31864124,24.63109016,138704,,Saku vald,,6575779.61,535935.77,Harju2
4768,22901-1,Sadama tänav/ Paldiski,59.35244011,24.05333373,4768,Paldiski,Paldiski linn,"",6579377.00,503034.00,Harju4
138764,8200641-1,Nõgla,57.991072,26.526047,138764,,Otepää vald,,6430553.46,649374.52,
138556,8600870 -1,Sõmerpalu pood,57.85261437,26.82875829,138556,,Sõmerpalu alevik,,6415860.50,667915.06,
138992,5100668-1,Jalalõpe II,59.06662703,25.88378549,138992,,Järva-Jaani vald,,6549054.50,608043.00,
138623,6501007-1,Liiva,58.14594318,27.40498138,138623,,Räpina vald,,6450078.00,700435.06,
138706,23841-1,Mõisavahe,59.31598051,24.60572719,138706,,Saku vald,,6575469.90,534494.26,Harju2
138705,23840-1,Karjavärava,59.318477,24.63100433,138705,,Saku vald,,6575761.27,535931.05,Harju2
138767,8200782-1,Ristmiku,58.02789742,26.34681261,138767,,Otepää vald,,6434267.50,638636.75,
137170,23824-1,Revali,59.24254678,24.66525687,137170,,Saku vald,,6567322.00,537965.31,Harju3
1265,11605-1,Autobussijaam - ei kasuta,59.42880261,24.77508753,1265,,Kesklinn,,6588137.00,543993.18,Harju1
137171,23825-1,Revali,59.24266024,24.66501155,137171,,Saku vald,,6567334.50,537951.18,Harju3
138765,8200642-1,Virro,57.963725,26.494585,138765,,Otepää vald,,6427440.09,647628.16,
1166,09403-1,Maleva,59.45451211,24.69036942,1166,,Põhja-Tallinn,,6590948.50,539155.37,Harju1
138422,"",Vana-Aespa,59.18460183,24.64744678,138422,,Kohila vald,,6560857.50,537011.25,
799,00114-1,Lesta,59.44681498,24.60445767,799,,Haabersti,,6590044.00,534290.62,Harju1
1408,14703-1,Suur-Paala,59.42680965,24.81463909,1408,Ülemiste,Lasnamäe,,6587941.59,546240.68,Harju1
4920,22715-1,Munalaskme,59.18478906,24.26515102,4920,,Nissi vald,,6560729.69,515157.45,Harju4
2300,13601-1,Mõigu,59.40628328,24.8160353,2300,,Kesklinn,,6585656.00,546347.75,Harju1
1470,16003-1,Osmussaare,59.43553,24.86403,1470,,Lasnamäe,,6588948.08,549031.55,Harju1
1566,18801-1,Aia tee,59.48948927,24.83548331,1566,,Pirita,,6594938.50,547336.81,Harju1
1567,18802-1,Aia tee,59.48993331,24.83482345,1567,,Pirita,,6594987.50,547298.81,Harju1
10684,18908-1,Kastevarre tee,59.48859964,24.85868815,10684,,Pirita,,6594856.00,548652.75,Harju1
13090,01610-1,Väike-Õismäe parkla,59.41274543,24.63655464,13090,,Haabersti,,6586265.50,536147.43,Harju1
13198,14609-1,Vesse parkla,59.42884907,24.837137,13198,,Lasnamäe,,6588184.50,547514.81,Harju1
130280,21795-1,Lohusalu tee,59.37925586,24.23777103,130280,Laulasmaa,Keila vald,"",6582387.08,513515.48,Harju3
133439,00132-1,Lesta,59.4472676,24.60574865,133439,,Haabersti,,6590095.08,534363.40,
134522,22199-1,Jõekääru talu,59.19989123,24.97084723,134522,,Kose vald,,6562783.50,555472.68,Harju3
21941,8200673-1,Tõutsi,57.960087,26.477558,21941,,Otepää vald,,6426997.83,646635.94,
138766,8200778-1,Kotre tee,57.979047,26.466505,138766,,Otepää vald,,6429084.02,645904.42,
138129,47343-1,Forelli,59.27486063,24.52180624,138129,,Saue vald,,6570849.15,529750.96,Harju2
138707,7801293-1,Ülase,58.2361682,26.68972634,138707,Kambja,Kambja alevik,,6458206.00,657954.12,
14338,23619-1,Vainu,59.51663873,24.84754035,14338,,Viimsi vald,,6597971.50,547981.68,Harju2
138214,13512-1,Ülemiste linnak,59.42074308,24.7995625,138214,,Lasnamäe,,6587255.50,545393.00,
31424,6500666-1,Taevaskoja tee,58.09412992,27.00748985,31424,,Põlva vald,,6443194.50,677312.00,
5434,28701-1,Kiiu,59.45192511,25.38259858,5434,,Kuusalu vald,,6591267.00,578418.00,Harju4
1418,14801-1,Majaka,59.42997175,24.78653011,1418,,Lasnamäe,,6588274.80,544641.10,Harju1
1223,10503-1,Linnahall,59.44347103,24.75011292,1223,,Kesklinn,,6589754.92,542557.44,Harju1
1012,05905-1,Kraavi,59.37572149,24.71578992,1012,,Nõmme,,6582186.50,540690.75,Harju1
1013,05906-1,Astri,59.37771073,24.70650742,1013,,Nõmme,,6582402.50,540160.75,Harju1
1020,06108-1,Kraavi,59.37625835,24.71281052,1020,,Nõmme,,6582244.50,540520.75,Harju1
130347,16510-1,Iru hooldekodu,59.45295634,24.90531968,130347,,Lasnamäe,,6590920.20,551348.30,
137934,03608-1,Rehe,59.39792928,24.63840723,137934,,Haabersti,,6584615.99,536268.34,
138213,13511-1,Ülemiste linnak,59.42085185,24.7993889,138213,,Lasnamäe,,6587267.50,545383.00,
138215,13513-1,Lennujaam,59.41813989,24.79954235,138215,,Lasnamäe,,6586965.50,545395.31,
138223,09109-1,Marati,59.45783345,24.67582912,138223,,Põhja-Tallinn,,6591310.10,538327.00,
1021,06109-1,Astri,59.37792379,24.70528032,1021,,Nõmme,,6582425.50,540090.75,Harju1
1148,09005-1,Kopli,59.4611539,24.66804827,1148,,Põhja-Tallinn,,6591675.58,537882.07,Harju1
1226,10602-1,Linnahall,59.44341699,24.75007295,1226,,Kesklinn,,6589748.87,542555.23,Harju1
1157,09106-1,Maleva,59.45511431,24.68936662,1157,,Põhja-Tallinn,,6591015.00,539097.81,Harju1
1158,09107-1,Maleva,59.45515786,24.68876359,1158,,Põhja-Tallinn,,6591019.50,539063.56,Harju1
1420,14803-1,Majaka,59.42989208,24.78634327,1420,,Lasnamäe,,6588265.80,544630.60,Harju1
1154,09103-1,Sirbi,59.45503965,24.68128506,1154,,Põhja-Tallinn,,6591002.00,538639.56,Harju1
1185,09804-1,Sitsi,59.45306312,24.70464252,1185,,Põhja-Tallinn,,6590795.50,539966.56,Harju1
4320,14810-1,Sikupilli,59.42812418,24.79209213,4320,,Lasnamäe,,6588072.70,544959.20,Harju1
137972,7000700-1,Karmeni,59.19977454,24.63074274,137972,,Kohila vald,,6562538.50,536040.50,Harju4
138631,6701255-1,Paikuse kool,58.37249888,24.6124715,138631,,Paikuse alevik,,6470386.50,535837.87,
133436,00129-1,Kakumäe tee,59.44268609,24.5952773,133436,,Haabersti,,6589579.37,533773.92,
133449,00141-1,Mõisa,59.42676,24.655,133449,,Haabersti,,6587836.79,537179.59,
133447,00140-1,Mõisa,59.42747,24.65513,133447,,Haabersti,,6587915.96,537186.20,Harju1
1156,09105-1,Sirbi,59.45526123,24.68096658,1156,,Põhja-Tallinn,,6591026.50,538621.25,Harju1
131561,09909-1,Volta,59.44462785,24.72219944,131561,,Põhja-Tallinn,,6589866.40,540972.45,
1424,14901-1,Majaka põik,59.42656417,24.79661518,1424,,Lasnamäe,,6587901.96,545217.98,Harju1
1981,21102-1,Balti jaam,59.43970045,24.73758377,1981,Tallinn; Balti Jaam,Kesklinn,,6589327.00,541851.25,Harju1
1425,14902-1,Majaka põik,59.42650695,24.79639767,1425,,Lasnamäe,,6587895.44,545205.71,Harju1
136868,7801279-1,Alatskivi kool,58.59952467,27.13472275,136868,Alatskivi,Alatskivi vald,,6499766.50,682178.25,
27851,6500070-1,Jaama,58.07039968,27.08322601,27851,,Põlva linn,,6440757.00,681895.50,
131564,09910-1,Põhja puiestee,59.44395152,24.74344253,131564,,Põhja-Tallinn,,6589804.23,542178.41,Harju1
131567,09911-1,Volta,59.4441806,24.72241401,131567,,Põhja-Tallinn,,6589816.71,540985.16,
131570,09913-1,Sitsi,59.45292817,24.70456123,131570,,Põhja-Tallinn,,6590780.41,539962.10,
131571,09914-1,Maleva,59.45495113,24.68821048,131571,,Põhja-Tallinn,,6590996.14,539032.43,
131568,10015-1,Telliskivi,59.44168244,24.73194122,131568,,Põhja-Tallinn,,6589544.28,541528.68,
3891,21212-1,Viru keskus 2,59.43594756,24.75667409,3891,Viru keskus,Kesklinn,,6588921.00,542939.12,Harju1
3892,21213-1,Viru keskus 3,59.43605217,24.75643519,3892,Viru keskus,Kesklinn,,6588932.50,542925.43,Harju1
3893,21214-1,Viru keskus 4,59.43621214,24.75671519,3893,Viru keskus,Kesklinn,,6588950.50,542941.12,Harju1
3894,21215-1,Viru keskus 5,59.43646815,24.75668562,3894,Viru keskus,Kesklinn,,6588979.00,542939.12,Harju1
3895,21216-1,Viru keskus 6,59.4366703,24.75665485,3895,Viru keskus,Kesklinn,,6589001.50,542937.12,Harju1
10796,14308-1,Pirita jõgi,59.44467694,24.91656303,10796,,Jõelähtme vald,,6590006.57,551998.56,Harju1
1982,21103-1,Balti jaam,59.43988234,24.73786354,1982,Tallinn; Balti Jaam,Kesklinn,,6589347.43,541866.90,Harju1
800,00115-1,Tiskre,59.4382412,24.57257595,800,,Haabersti,,6589073.00,532490.18,Harju1
817,00401-1,Räga,59.42819831,24.62542352,817,,Haabersti,,6587981.00,535499.31,Harju1
138634,7400946-1,Mäe teerist,58.3438717,22.92063312,138634,,Valjala vald,,6467543.00,436792.96,
135202,6500932-1,Tõrvahavva,58.04990527,27.18642916,135202,,Põlva vald,,6438761.50,688087.87,
136219,6500963-1,Kitseaia,58.07484315,26.60991843,136219,,Valgjärve vald,,6440066.50,653968.75,
818,00501-1,Räga,59.42810176,24.62590736,818,,Haabersti,,6587970.50,535526.87,Harju1
1245,11203-1,Lilleküla jaam,59.42606456,24.72793234,1245,,Kesklinn,,6587802.00,541320.12,Harju1
4724,23329-1,Uuemäe,59.39581358,24.59472372,4724,,Haabersti,,6584357.50,533788.81,Harju1
136899,7801284-1,Tabuli,58.29625677,26.44780932,136899,,Nõo vald,,6464350.00,643510.00,
2862,20805-1,Metsakasti,59.49449,24.89409,2862,,Viimsi vald,,6595538.37,550649.73,Harju2
2863,20804-1,Metsakasti,59.4941,24.89372,2863,,Viimsi vald,,6595494.65,550629.35,Harju2
2864,20807-1,Hansunõmme,59.49807304,24.90262788,2864,,Viimsi vald,,6595944.00,551127.99,Harju2
2865,20806-1,Hansunõmme,59.49789994,24.90168757,2865,,Viimsi vald,,6595923.99,551074.99,Harju2
2866,20809-1,Aiaotsa,59.49651374,24.91137858,2866,,Viimsi vald,,6595777.00,551626.00,Harju2
2867,20808-1,Aiaotsa,59.49683953,24.91099888,2867,,Viimsi vald,,6595813.00,551604.00,Harju2
2868,20811-1,Vesiniidu,59.49087,24.91542,2868,,Viimsi vald,,6595151.41,551863.49,Harju2
2869,20810-1,Vesiniidu,59.4907,24.91596,2869,,Viimsi vald,,6595132.89,551894.34,Harju2
2870,20812-1,Muuga,59.48756735,24.92760698,2870,,Viimsi vald,,6594793.00,552559.00,Harju2
2871,19902-1,Muuga aedlinn,59.47699169,24.92068186,2871,,Maardu linn,,6593609.50,552182.81,Harju2
2872,19901-1,Muuga aedlinn,59.47677911,24.91898447,2872,,Maardu linn,,6593584.50,552086.93,Harju2
2873,19903-1,Kirsipuu puiestee,59.47399619,24.93114603,2873,,Maardu linn,,6593284.00,552780.50,Harju2
2875,20002-1,Õunapuu puiestee,59.47495333,24.95111153,2875,,Maardu linn,,6593406.50,553910.62,Harju2
2876,20101-1,Kabelikivi,59.48068599,24.94412449,2876,,Maardu linn,,6594039.50,553505.62,Harju2
2877,20102-1,Kardheina tee,59.4814223,24.932745,2877,,Maardu linn,,6594112.50,552859.62,Harju2
2878,19904-1,Pirnipuu puiestee,59.47919359,24.92416673,2878,,Maardu linn,,6593857.50,552376.93,Harju2
4725,23330-1,Uuemäe,59.39579864,24.59504909,4725,,Haabersti,,6584356.00,533807.31,Harju1
10300,23665-1,Lubjamäe,59.51363409,24.85063288,10300,,Viimsi vald,,6597638.99,548160.99,Harju2
25826,5900286-1,Kruusa,59.33898977,26.38399416,25826,,Rakvere linn,,6580288.11,635643.16,
2939,19101-1,Vasar,59.45984209,24.92822929,2939,,Maardu linn,,6591705.00,552637.00,Harju2
2940,19102-1,Vasar,59.46044972,24.92607658,2940,,Maardu linn,,6591771.00,552514.00,Harju2
1263,11603-1,Autobussijaam - ei kasuta,59.42890896,24.77531899,1263,,Kesklinn,,6588149.00,544006.18,Harju1
2943,19302-1,Pähklamäe,59.45620192,24.94652241,2943,,Maardu linn,,6591314.00,553680.00,Harju2
2944,19301-1,Pähklamäe,59.45650886,24.94503203,2944,,Maardu linn,,6591347.00,553595.00,Harju2
2945,19403-1,Koplimäe,59.45438084,24.95752778,2945,,Maardu linn,,6591120.00,554307.00,Harju2
2946,19402-1,Koplimäe,59.45449726,24.95756631,2946,,Maardu linn,,6591133.00,554309.00,Harju2
2947,19401-1,Kärmu,59.45310811,24.96638774,2947,,Maardu linn,,6590985.43,554811.50,Harju2
1407,14702-1,Suur-Paala,59.42670367,24.81422151,1407,Ülemiste,Lasnamäe,,6587929.50,546217.12,Harju1
138645,7400947-1,Mäe teerist,58.34409836,22.92035933,138645,,Valjala vald,,6467568.50,436777.34,
3089,20819-1,Laagri,59.34709873,24.62420434,3089,Laagri,Saue vald,Kesklinna suunas,6578946.00,535514.18,Harju2
3097,19008-1,Mähe aedlinn,59.49042431,24.88011639,3097,,Pirita,,6595075.00,549864.12,Harju2
3098,50020-3,Kaubamaja,59.43550794,24.75506841,3098,,Kesklinn,,6588871.00,542848.56,Harju1
3099,18623-1,Äigrumäe,59.48104029,24.89062214,3099,,Pirita,,6594037.50,550473.18,Harju1
3103,12220-1,Kunstiakadeemia,59.4356285,24.75830042,3103,,Kesklinn,,6588886.50,543031.81,Harju1
3110,01801-1,Kadaka,59.40439029,24.65530048,3110,,Mustamäe,,6585345.00,537221.00,Harju1
138777,8200779-1,Tuisu,58.026517,26.528378,138777,,Otepää vald,,6434503.63,649363.52,
3312,11311-2,Vana-Lõuna,59.42147617,24.74420579,3312,,Kesklinn,,6587301.00,542249.50,Harju1
133869,23810-1,Kungla tee,59.34181884,24.64949054,133869,,Saku vald,,6578371.50,536958.50,Harju2
815,00308-1,Haabersti,59.42466977,24.65057495,815,,Haabersti,,6587601.50,536930.68,Harju1
137646,7000701-1,Keskuse,59.1275854,24.61308382,137646,,Kohila vald,,6554488.00,535105.00,
138131,09309-1,Liisu,59.46985,24.71721,138131,,Põhja-Tallinn,,6592673.11,540659.35,
130009,43168-1,Oomi,59.40266429,24.81272935,130009,,Kesklinn,,6585250.58,546164.87,Harju2
138648,6501008-1,Sepa,58.12367246,26.96475804,138648,,Vastse-Kuuste vald,,6446369.50,674648.93,
3102,12220-2,Kunstiakadeemia,59.43555284,24.75896839,3102,,Kesklinn,,6588878.50,543069.81,Harju1
14574,22178-1,Palvere,59.207861,25.258639,14574,,Kose vald,,6563944.41,571898.29,Harju4
12465,22912-1,Leetse tee,59.34001162,24.10589736,12465,,Paldiski linn,"",6577996.00,506026.37,Harju4
3389,00120-1,Printsu tee,59.4300428,24.61210071,3389,,Haabersti,,6588179.50,534741.25,Harju1
3390,00121-1,Printsu tee,59.42990002,24.61288221,3390,,Haabersti,,6588164.00,534785.75,Harju1
3394,14807-1,Peterburi tee,59.4252374,24.78516746,3394,,Lasnamäe,,6587746.50,544569.93,Harju1
3395,14808-1,Kivimurru,59.42861227,24.78448738,3395,,Lasnamäe,,6588122.00,544526.93,Harju1
3399,01802-1,Kadaka,59.40372817,24.65486745,3399,,Mustamäe,,6585271.00,537197.12,Harju1
3402,12211-2,Hobujaama,59.43710574,24.75865672,3402,,Kesklinn,,6589051.29,543050.17,Harju1
10349,22904-1,Kivi tänav/ Paldiski II,59.34740237,24.05782537,10349,,Paldiski linn,"",6578816.00,503290.00,Harju4
138649,6501009-1,Sepa,58.12367685,26.96418617,138649,,Vastse-Kuuste vald,,6446368.50,674615.25,
9603,23654-1,Tulbiaia,59.49767867,24.84982885,9603,,Viimsi vald,,6595861.00,548138.00,Harju2
138780,8200780-1,Mäe tee,58.065185,26.384433,138780,,Otepää vald,,6438496.24,640710.62,
138950,23935-1,Liiva tee - perspektiivne,59.3724898,24.81043338,138950,,Rae vald,,6581887.71,546075.08,Harju2
138781,8200781-1,Pursa,58.045453,26.396897,138781,,Otepää vald,,6436326.16,641524.35,
9477,21586-1,Paemurd,59.40181768,24.6087502,9477,,Haabersti,,6585033.50,534579.62,Harju1
12464,22911-1,Leetse tee,59.34046328,24.10232493,12464,,Paldiski linn,"",6578046.00,505823.00,Harju4
9478,21587-1,Paemurd,59.40151756,24.60862052,9478,,Haabersti,,6585000.00,534572.56,Harju1
12120,16008-1,Taevakivi,59.44231908,24.86490472,12120,,Lasnamäe,,6589705.00,549071.43,Harju1
32177,5900287-1,Kruusa,59.33900518,26.38442161,32177,,Rakvere linn,,6580290.69,635667.41,
